user_id,user_paid,user_registered,onboarded,subscription_type,completed_date,onboarding_country,onboarding_heard_from_label,onboarding_goals_label,onboarding_learn_label
475920,1,2/21/2023,onboarded,annual,2/21/2023,United States of America,other,I want to join an industry-leading company.,Machine and deep learning
475938,0,2/21/2023,onboarded,NULL,2/21/2023,Canada,linkedin,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
475991,1,2/21/2023,onboarded,annual,2/21/2023,India,multiple_sources,NULL,Introduction to the world of data and data science
476068,1,2/21/2023,onboarded,annual,2/21/2023,India,instagram,NULL,Introduction to the world of data and data science
476069,1,2/21/2023,onboarded,monthly,2/21/2023,Sudan,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
476090,1,2/21/2023,onboarded,annual,2/21/2023,India,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
476093,1,2/21/2023,onboarded,annual,2/21/2023,Canada,youtube,NULL,Introduction to the world of data and data science
476098,1,2/21/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
476110,1,2/21/2023,onboarded,monthly,2/21/2023,Greece,friend,NULL,Introduction to the world of data and data science
476123,1,2/21/2023,onboarded,quarterly,2/21/2023,Pakistan,instagram,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
476129,1,2/22/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
476130,0,2/22/2023,onboarded,NULL,2/22/2023,Mexico,other,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
476251,1,2/22/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
476566,1,2/22/2023,onboarded,monthly,2/22/2023,India,youtube,I want to improve my data skills.,Introduction to the world of data and data science
476580,1,2/23/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
476763,1,2/23/2023,onboarded,monthly,2/23/2023,Algeria,linkedin,I want to become a data scientist.,Data analysis and data visualization
476848,1,2/23/2023,onboarded,monthly,2/23/2023,United Kingdom,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
477022,1,2/23/2023,onboarded,monthly,3/4/2023,United States of America,youtube,I want to join an industry-leading company.,Machine and deep learning
477269,1,2/23/2023,onboarded,annual,2/23/2023,Germany,instagram,NULL,Introduction to the world of data and data science
477323,1,2/23/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
477336,0,2/24/2023,onboarded,NULL,2/24/2023,United States of America,friend,I want to join an industry-leading company.,Machine and deep learning
477463,1,2/24/2023,onboarded,monthly,2/24/2023,Denmark,youtube,I want to earn a higher salary.,Business analysis
477604,1,2/24/2023,onboarded,monthly,2/24/2023,India,youtube,I want to become a data scientist.,Data analysis and data visualization
477976,1,2/25/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
478040,1,2/25/2023,onboarded,monthly,2/25/2023,India,instagram,I want to become a data scientist.,Data analysis and data visualization
478049,1,2/25/2023,onboarded,quarterly,4/30/2023,India,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
478081,1,2/25/2023,onboarded,monthly,2/25/2023,India,youtube,I want to earn a higher salary.,Business analysis
478228,1,2/25/2023,onboarded,quarterly,2/25/2023,Philippines,youtube,I want to become a data scientist.,Data analysis and data visualization
478251,1,2/25/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
478314,1,2/25/2023,onboarded,annual,2/25/2023,Greece,youtube,I want to become a data scientist.,Data analysis and data visualization
478421,1,2/25/2023,onboarded,annual,2/25/2023,Pakistan,youtube,NULL,Introduction to the world of data and data science
478800,0,2/26/2023,onboarded,NULL,3/1/2023,United States of America,friend,I want to become a data scientist.,Data analysis and data visualization
478831,0,2/26/2023,onboarded,NULL,2/26/2023,United Kingdom,linkedin,I want to become a data scientist.,Data analysis and data visualization
478854,1,2/27/2023,onboarded,annual,3/1/2023,United States of America,other,NULL,Introduction to the world of data and data science
478956,1,2/27/2023,onboarded,monthly,2/27/2023,India,twitter,NULL,Introduction to the world of data and data science
479048,1,2/27/2023,onboarded,annual,2/27/2023,United Kingdom,facebook,NULL,Introduction to the world of data and data science
479150,1,2/27/2023,onboarded,monthly,3/10/2023,United States of America,google,I want to become a data scientist.,Data analysis and data visualization
479193,1,2/28/2023,onboarded,monthly,2/28/2023,United States of America,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
479260,1,2/28/2023,onboarded,annual,2/28/2023,India,linkedin,I want to improve my data skills.,Introduction to the world of data and data science
479276,1,2/28/2023,onboarded,annual,2/28/2023,Nigeria,google,NULL,Introduction to the world of data and data science
479349,1,2/28/2023,onboarded,annual,2/28/2023,United States of America,youtube,I want to earn a higher salary.,Business analysis
479353,1,2/28/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
479372,1,2/28/2023,onboarded,monthly,2/28/2023,Philippines,facebook,I want to become a data scientist.,Data analysis and data visualization
479391,1,2/28/2023,not-onboarded,quarterly,NULL,NULL,multiple_sources,NULL,NULL
479485,0,2/28/2023,onboarded,NULL,2/28/2023,Germany,friend,I want to join an industry-leading company.,Machine and deep learning
479498,1,2/28/2023,onboarded,annual,2/28/2023,United States of America,youtube,I want to improve my data skills.,Introduction to the world of data and data science
479504,1,2/28/2023,onboarded,annual,2/28/2023,Vietnam,facebook,I want to earn a higher salary.,Business analysis
479537,1,3/1/2023,onboarded,annual,3/1/2023,India,google,I want to join an industry-leading company.,Machine and deep learning
479558,1,3/1/2023,onboarded,annual,3/1/2023,Egypt,linkedin,I want to join an industry-leading company.,Machine and deep learning
479573,1,3/1/2023,onboarded,annual,3/1/2023,United States of America,youtube,NULL,Introduction to the world of data and data science
479574,1,3/1/2023,onboarded,monthly,3/27/2023,Egypt,friend,I want to join an industry-leading company.,Machine and deep learning
479580,1,3/1/2023,onboarded,annual,3/5/2023,United States of America,google,NULL,Introduction to the world of data and data science
479607,1,3/1/2023,onboarded,annual,3/1/2023,Malaysia,youtube,NULL,Introduction to the world of data and data science
479981,1,3/1/2023,onboarded,monthly,3/1/2023,India,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
480099,1,3/1/2023,onboarded,annual,5/26/2023,Philippines,linkedin,I want to earn a higher salary.,Business analysis
480248,0,3/1/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
480532,1,3/1/2023,onboarded,annual,3/1/2023,United Kingdom,youtube,Other,Specialized advanced topics
480615,1,3/1/2023,onboarded,monthly,3/1/2023,India,linkedin,I want to earn a higher salary.,Business analysis
480655,1,3/1/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
480663,1,3/1/2023,onboarded,monthly,3/1/2023,India,google,I want to join an industry-leading company.,Machine and deep learning
480685,1,3/1/2023,onboarded,monthly,3/1/2023,India,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
481147,1,3/1/2023,onboarded,annual,4/19/2023,Philippines,linkedin,I want to join an industry-leading company.,Machine and deep learning
481795,1,3/1/2023,onboarded,annual,3/1/2023,Czech Republic,youtube,NULL,Introduction to the world of data and data science
481898,1,3/1/2023,onboarded,monthly,3/1/2023,United Kingdom,instagram,I want to improve my data skills.,Introduction to the world of data and data science
481980,1,3/1/2023,onboarded,annual,5/22/2023,Pakistan,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
482010,0,3/1/2023,onboarded,NULL,3/1/2023,Australia,google,NULL,Introduction to the world of data and data science
482034,1,3/1/2023,onboarded,quarterly,4/21/2023,Nigeria,multiple_sources,I want to become a data scientist.,Data analysis and data visualization
482290,1,3/2/2023,onboarded,annual,3/2/2023,Brazil,youtube,NULL,Introduction to the world of data and data science
482848,1,3/2/2023,onboarded,annual,3/2/2023,India,multiple_sources,I want to improve my data skills.,Introduction to the world of data and data science
482982,1,3/2/2023,onboarded,lifetime,3/9/2023,Bulgaria,multiple_sources,NULL,Introduction to the world of data and data science
483339,1,3/2/2023,onboarded,monthly,3/2/2023,United Kingdom,google,I want to become a data scientist.,Data analysis and data visualization
483659,1,3/2/2023,onboarded,monthly,3/2/2023,United Kingdom,instagram,I want to join an industry-leading company.,Machine and deep learning
483925,1,3/2/2023,onboarded,annual,3/2/2023,United States of America,friend,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
483932,0,3/2/2023,onboarded,NULL,3/6/2023,South Africa,google,I want to earn a higher salary.,Business analysis
484428,0,3/2/2023,onboarded,NULL,3/2/2023,United States of America,youtube,NULL,Introduction to the world of data and data science
484804,1,3/2/2023,onboarded,annual,3/2/2023,United Kingdom,linkedin,I want to improve my data skills.,Introduction to the world of data and data science
484842,1,3/2/2023,onboarded,annual,4/3/2023,India,youtube,I want to become a data scientist.,Data analysis and data visualization
484881,1,3/2/2023,onboarded,annual,3/2/2023,Colombia,youtube,NULL,Introduction to the world of data and data science
485840,1,3/3/2023,onboarded,monthly,3/3/2023,Saudi Arabia,linkedin,I want to join an industry-leading company.,Machine and deep learning
486037,1,3/3/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
486414,1,3/3/2023,not-onboarded,monthly,NULL,NULL,google,NULL,NULL
486523,1,3/3/2023,onboarded,quarterly,3/20/2023,India,youtube,I want to join an industry-leading company.,Machine and deep learning
486604,1,3/3/2023,onboarded,annual,3/3/2023,Poland,youtube,NULL,Introduction to the world of data and data science
486736,1,3/3/2023,onboarded,annual,3/26/2023,South Korea,linkedin,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
487565,1,3/3/2023,not-onboarded,annual,NULL,Angola,linkedin,NULL,NULL
487592,1,3/3/2023,onboarded,quarterly,3/3/2023,India,multiple_sources,NULL,Introduction to the world of data and data science
488122,1,3/4/2023,onboarded,annual,3/4/2023,India,youtube,I want to become a data scientist.,Data analysis and data visualization
488323,1,3/4/2023,onboarded,annual,3/4/2023,India,multiple_sources,NULL,Introduction to the world of data and data science
488343,1,3/4/2023,onboarded,annual,3/4/2023,United Kingdom,google,I want to join an industry-leading company.,Machine and deep learning
488416,1,3/4/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
488474,1,3/4/2023,onboarded,annual,3/4/2023,Italy,instagram,I want to become a data scientist.,Data analysis and data visualization
488477,1,3/4/2023,onboarded,annual,3/4/2023,India,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
489222,1,3/4/2023,onboarded,monthly,3/4/2023,Egypt,multiple_sources,I want to earn a higher salary.,Business analysis
489300,1,3/5/2023,not-onboarded,annual,NULL,NULL,friend,NULL,NULL
489305,1,3/5/2023,onboarded,annual,3/5/2023,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
489368,1,3/5/2023,onboarded,annual,3/5/2023,Vietnam,multiple_sources,NULL,Introduction to the world of data and data science
489468,1,3/5/2023,onboarded,annual,3/5/2023,Nigeria,instagram,I want to join an industry-leading company.,Machine and deep learning
489611,1,3/5/2023,onboarded,annual,5/27/2023,India,instagram,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
489801,0,3/5/2023,onboarded,NULL,3/5/2023,Germany,youtube,NULL,Introduction to the world of data and data science
489879,1,3/5/2023,onboarded,monthly,3/5/2023,India,youtube,NULL,Introduction to the world of data and data science
489973,1,3/5/2023,onboarded,annual,3/13/2023,Brazil,google,NULL,Introduction to the world of data and data science
